,sentence,polarity,happiness,sadness,anger,surprise,disgust,fear
Itqbc2TBXWY[22],sp garments so sp specifically this work experience sp that looking for sp,0.33,0.0,0.67,0.0,0.0,0.0,0.0
Itqbc2TBXWY[23],sp the eligibility requirements that you need need sp to do your your sp english language sp test sp and get a level of sp five on sp each sp band sp,0.0,0.33,0.0,0.0,0.0,0.0,0.0
Itqbc2TBXWY[24],sp also need to get any education that you have accredited by an organisation sp by sp the sp canadian government sp,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Itqbc2TBXWY[25],sp also need proof of work experience so a letter of employment from your previous employer sp and also have sp sufficient sp savings so for an,1.0,0.33,0.0,0.0,0.0,0.0,0.0
Vw4-ae-ucHE[0],it's like sp seeking out online discussions with people how much sp is it serving us and sometimes,-0.33,0.0,0.0,0.0,0.0,0.0,0.0
Vw4-ae-ucHE[1],sometimes it might sp sometimes you might want to learn something sp sometimes you might sp be sp looking for someone to help you change your mind about something sp sometimes,0.67,0.67,0.0,0.0,0.0,0.0,0.0
Vw4-ae-ucHE[2],something sp sometimes you might sp just be trying to gain more compassion sp for someone else sp uh sp even if they're very different than you sp if you,0.33,0.33,1.0,0.0,0.0,0.0,0.0
Vw4-ae-ucHE[3],sp i'm not gonna get into sp the subject matter of what it is because the entire point of this video is how i want to stop doing sp this sp and,-0.67,0.33,0.0,0.0,0.0,0.0,0.0
dEBug0QYayY[0],sp evolving insurance regulation sp time to get ahead sp is a new report where sp provides an sp overview of global sp and local sp asia pacific insurance regulatory trends sp,1.0,1.0,0.0,0.67,0.0,0.0,0.0
106941[0],sp this is a review of sp the movie hostel sp part two sp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106941[1],uhh sp well sp what sp to say about this film sp,-1.0,0.0,0.33,0.0,0.0,0.0,0.0
106941[2],sp though it was worse sp but at the sp same time it was very sp forced sp almost sp pornographic is a term that's sp thrown around a sp lot sp that i sp agree with it's sp,-2.0,0.0,0.33,0.0,0.67,1.33,0.0
106941[3],i sp agree with it's sp an accurate description sp,0.33,0.33,0.67,0.0,0.0,0.0,0.0
106941[4],sp and uhh sp i didn't care about any of the characters in this film unlike the protagonist sp from the first sp one sp so i'd give sp hostel,-1.67,0.0,0.67,0.0,0.0,0.33,0.0
106941[5],sp surely sp surely stutter wasn't sp hostile sp,-0.67,0.0,0.33,0.0,0.0,0.67,0.0
106941[6],sp hostel was sp it wasn't sp scary but it was sp gruesome sp and sp kind of had sp some dark humor to it sp and a fairly interesting sp plot sp,-0.33,0.33,0.0,0.0,0.67,0.33,0.0
106941[7],umm sp hostel two sp pretty much sp the sp plot sp of one except it made it about sp women sp,-1.67,0.0,0.0,0.33,0.0,1.33,0.0
106941[8],sp uhh sp going sp to the infamous sp hostel sp which sp leads sp to their demise sp ultimately sp to their demise sp but sp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106941[9],their demise sp but sp umm sp yeah i was i just felt it was very it sp it's,-1.0,0.0,1.0,0.0,0.0,0.33,0.0
106941[10],very it sp it's sp stutter sp been done already the violence,-1.67,0.0,0.33,0.33,0.0,1.67,0.0
106941[11],already the violence in this film was sp exponentially sp worse i would sp say not exponentially,-1.67,0.0,0.33,0.0,0.0,0.33,0.0
106941[12],sp say not exponentially no sp probably geometrically sp though it,-0.67,0.0,0.33,0.0,0.0,0.0,0.33
mOnyMWhb5Ac[0],this question comes sp from sp paul on mint's page and sp paul's question is this sp would you pay down debt before you invest sp do the interest,0.33,1.0,0.0,0.67,0.0,0.0,0.0
mOnyMWhb5Ac[1],question paul the interest rates on your debt absolutely matter sp and i'll give you an example if for example,0.67,0.0,0.33,0.0,0.33,0.0,0.0
OIJr0voCvVQ[0],sp and if you lose principle you'll have problems over time accumulating enough money for income sp,-1.33,0.0,0.0,0.0,0.0,0.0,0.0
EfQoSpEZa0o[0],he and i drove out to wendy house sp to visit the animals,1.33,1.67,0.0,0.0,0.0,0.0,0.0
EfQoSpEZa0o[1],he cleaned up after himself he pet the cats he gave wendy a soft five and we were off,0.67,1.33,0.67,0.0,0.0,0.0,0.67
EfQoSpEZa0o[2],but the party i am sorry to say wendy really started when we got in the car,0.33,1.0,0.67,0.0,0.0,0.0,0.0
EfQoSpEZa0o[3],i was blasting the soundtrack sp to hair which was always sp one sp of sp favorites sp and we were singing sp more like it,1.67,0.33,1.33,0.0,0.33,0.0,0.0
zPskvGHHQtE[0],and you want to set the tone that sp you have confidence in that sp person's ability to improve sp step,0.33,0.0,0.0,0.0,0.0,0.0,0.0
zPskvGHHQtE[1],improve sp step sp seven you want to document the performance counseling conversation sp and,0.33,0.33,0.0,0.0,0.0,0.0,0.0
zPskvGHHQtE[2],employment sp so again that's likely to be company specific but sp again it's important that you just consult with your department sp so again,0.0,0.33,0.0,0.0,0.0,0.0,0.0
zPskvGHHQtE[3],department sp so again here are the seven steps you should follow sp as it relates to performance counseling sp in order to address underlying behaviors sp driven by sp poor attitude sp or motivation sp and they,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zPskvGHHQtE[4],motivation sp and they are step one sp open the session in a positive and serious way sp step two,1.67,0.0,0.0,0.0,0.0,0.0,0.0
MNLG4-diuYM[0],like i said sp commercial breaks whenever i could sp probably,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNLG4-diuYM[1],way through sp then sp the sp same thing applies here too sp,0.67,0.0,0.0,0.0,0.0,0.0,0.0
MNLG4-diuYM[2],sp i would take sp a lighter weight sp get in position sp again not at the same time sp just,1.0,0.67,0.0,0.0,0.0,0.0,0.0
MNLG4-diuYM[3],time sp just throughout the development of my arms sp building that,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MNLG4-diuYM[4],of my arms sp building that foundation sp i would get into this abbreviated position here sp right there in the contraction sp and i'd crank away sp,1.0,0.33,0.0,0.0,0.0,0.0,0.0
MNLG4-diuYM[5],sp i would do a lot sp of these sets sp until i take it anymore sp what it,0.67,0.33,0.0,0.0,0.0,0.0,0.0
MNLG4-diuYM[6],anymore sp what it also taught me sp was how to resist sp the burn sp i actually,1.0,0.67,0.0,0.0,0.0,0.0,0.0
PtH_8O__EAY[0],sp so sp i would really sp recommend for sp anyone who needs a short sp term,1.67,2.33,0.33,0.0,0.0,0.0,0.33
xTBBDx3DkXQ[0],sp this is governor steve sp about sp kentucky sp i recently made my sixth sp visit sp to the bio international convention sp where i met with sp high tech startups sp bioscience and healthcare entrepreneurs sp,0.67,0.0,0.0,1.0,0.0,0.0,0.0
xTBBDx3DkXQ[1],sp these innovative products and services sp will not only supercharge our economy sp but may even change the way we live sp,1.67,0.33,0.0,0.0,0.0,0.0,0.0
xTBBDx3DkXQ[2],sp studies show that entrepreneurs like these are helping drive the economy in kentucky sp,0.33,0.0,0.0,0.67,0.0,0.0,0.0
xTBBDx3DkXQ[3],sp this success is due to our ongoing commitment sp to support entrepreneurs with innovative products and services sp in order to keep kentucky's economy sp on the right track sp,2.0,0.33,0.0,0.0,0.0,0.0,0.0
xTBBDx3DkXQ[4],sp one reason for our success is our support of kentucky's small high tech businesses sp and those willing to relocate in kentucky sp as they explore the potential of their technology sp and the ability to commercialize sp it our,1.33,0.33,0.0,0.67,0.0,0.0,0.0
xTBBDx3DkXQ[5],it our sp program sp matches federal awards and is the most comprehensive of its type sp in the nation sp,1.0,0.0,0.0,0.0,0.0,0.0,0.0
xTBBDx3DkXQ[6],sp to date sp grants to companies for more sp than million in matching dollars have been awarded sp,0.33,0.33,0.0,1.0,0.0,0.0,0.0
d38u9n5GOLM[0],everyone sp dana here sp and today i have lots of exciting crazy things to share with you sp first,2.67,2.67,0.0,0.0,0.67,0.0,0.0
d38u9n5GOLM[1],background the grizzly bear clock sp the record clock sp the time clock and sp this sp clock back sp here sp that sp i made by hand by sp rolling up sp pages sp out of german magazines sp and,1.0,2.33,0.0,0.0,0.0,0.0,0.0
d38u9n5GOLM[2],magazines sp and today also be giving something away sp but sp not a clock sp a,2.0,2.67,0.0,0.0,0.0,0.0,0.0
d38u9n5GOLM[3],kind sp as a hobby my mom like sp to sp sew and knit and sp make sp quilts and other cool stuff like that and for sp subscribers sp she made me this sp awesome wanted adventure bag sp to sp give away sp,2.0,2.33,0.0,0.0,0.0,0.0,0.0
d38u9n5GOLM[4],sp the very first wanted adventure bag that sp made sp and hoping in the future there will be sp more like this sp please mom but today,2.67,2.67,0.0,0.0,0.0,0.0,0.0
d38u9n5GOLM[5],win it sp well sp as you can see sp the clocks sp behind me sp are missing something sp cities or towns to go with them right now,1.67,2.33,0.0,0.0,0.0,0.0,0.0
d38u9n5GOLM[6],why sp and forget the sp places need to be all over the world so sp not just in germany sp let me,1.0,2.67,0.0,0.0,0.0,0.0,0.0
d38u9n5GOLM[7],munich sp so i'm not exactly sure yet of the details where sp and when sp i'm,1.67,2.0,0.0,0.0,0.0,0.0,0.0
d38u9n5GOLM[8],when sp i'm thinking maybe sp end of october beginning of november ish sp but,0.33,1.67,0.0,0.0,0.0,0.0,0.0
d38u9n5GOLM[9],ish sp but i will update this video description when sp i have those details as sp well as on my sp and my page sp thanks sp so,1.33,2.33,0.0,0.0,0.0,0.0,0.0
d38u9n5GOLM[10],page sp thanks sp so much for watching and sp thank you all sp so much sp for the support you've given me to sp get here sp keep,1.33,1.67,0.0,0.0,0.0,0.0,0.0
d38u9n5GOLM[11],sp that's sp crazy sp and amazing sp and i'm just sp so sp happy and overwhelmed and excited to make more videos and sp to,2.33,3.0,0.0,0.0,0.67,0.0,0.0
d38u9n5GOLM[12],here sp keep an eye out for sp the clock giveaways over the sp next few weeks sp and for more fun stuff you can check me out over here on sp my sp and my sp page sp,2.33,2.67,0.0,0.0,0.0,0.0,0.0
d38u9n5GOLM[13],videos and sp to say thank you for helping me reach sp this sp awesome goal i sp will sp be doing a few things sp for one,2.67,2.67,0.0,0.0,0.0,0.0,0.0
d38u9n5GOLM[14],one sp a giveaway as you might have noticed sp behind me got a new background with sp all new clocks sp,2.33,2.67,0.0,0.0,0.0,0.0,0.0
aEaM_LOI-BM[0],sp hi so you are thinking about getting a mortgage or going to get a mortgage sp but you heard the prepayment penalties from your mortgage broker or from your lender and you want to avoid that sp no,-0.33,0.0,0.0,0.0,0.0,0.33,0.33
aEaM_LOI-BM[1],to buy it down again sp my name is adriel torres i'm the owner of ultimate credit today dot com sp thank you very,1.33,0.33,0.0,0.0,0.0,0.0,0.0
aEaM_LOI-BM[2],years sp if you have a two year prepayment penalty it's going to cost you one point of the loan amount to buy sp it and you sp think you are going to be in the property less then two years and it's obviously wise to do so but if you think you are,-0.67,0.0,0.0,0.0,0.0,0.0,0.0
aEaM_LOI-BM[3],wise to do so but if you think you are going to be in the property for longer then that sp then there's really no reason to sp buy down the prepayment penalty so again,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aEaM_LOI-BM[4],prepayment penalty so again to buy down a prepayment sp you may have to pay sp up sp front sp and it also depends whether you are going to stay on the property sp for longer then sp what the prepayment sp amount sp is so sp,0.33,0.0,0.0,0.0,0.0,0.0,0.0
aEaM_LOI-BM[5],sp is so sp again that's how you buy out the prepayment you have to pay up front to buy it down again sp my,0.33,0.0,0.0,0.0,0.0,0.0,0.67
xfP0bm6Z-7E[0],potential customers and other businesses sp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xfP0bm6Z-7E[1],sp schools are getting connected with one another sp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xfP0bm6Z-7E[2],sp non profit organization are connecting their communities together sp,0.33,0.0,0.0,0.0,0.0,0.0,0.0
xfP0bm6Z-7E[3],sp networking has become so important sp that it has integrated into face conversations sp,0.67,0.0,0.0,0.0,0.0,0.0,0.0
xfP0bm6Z-7E[4],sp people have come to talk about what one posts on x networks or on x site sp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xfP0bm6Z-7E[5],networks sp such conversations have sparked the attention of many people sp in,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAi3ZJo5Vwg[0],charity sp my name is julie i'm sp a sp certified financial planner sp with financial management and sp you can learn more about my services or my company sp at sp,0.67,0.33,0.67,0.0,0.0,0.0,0.67
BAi3ZJo5Vwg[1],sp the has changed its rules sp in the last few years sp requiring much more documentation for any sp amounts excuse me for any sp items that you're going to be donating to charity sp there,-0.33,0.0,0.0,0.0,0.0,0.0,0.0
BAi3ZJo5Vwg[2],value sp for household items electronics sp furnishings baby good sp things like that that you would be donating to a goodwill sp or a salvation army sp you can determine sp the fair market value of those sp by looking sp at various sp sites online and just trying to find out what sp what an sp item of the approximate age and condition would be selling for sp some sources,0.33,0.67,0.67,0.0,0.0,0.0,1.0
BAi3ZJo5Vwg[3],online sp they also do recommend for those types of items that you document the quality of the piece sp by taking a photograph and keeping that in your file sp so for,0.33,0.0,0.33,0.0,0.0,0.0,0.0
BAi3ZJo5Vwg[4],file sp so for any of those types of furnishings sp just try and find a source sp online sp that would have documented with a price that you can print out and put in your file with the sp photograph sp that would be adequate documentation to sp provide fair market value sp for clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5Tqu1IXJjGY[0],my dad isn't any better sp,-1.33,0.0,0.0,0.33,0.0,0.0,0.0
5Tqu1IXJjGY[1],sp all it takes sp is for sp mum to sp walk in and say sp what's wrong with you you stupid creature sp,-1.33,0.0,0.0,1.67,0.0,0.33,0.0
5Tqu1IXJjGY[2],sp and sp bang sp next round of world war is back on again sp,-1.0,0.0,0.0,0.67,0.0,0.33,0.0
5Tqu1IXJjGY[3],sp as a result of this i sp learned very hard to sp push down my anger sp to suppress it sp,0.0,0.0,0.33,1.0,0.0,0.0,0.0
5Tqu1IXJjGY[4],sp push it down so hard sp that in the end i barely even felt it sp,0.67,0.33,0.0,1.0,0.0,0.0,0.0
8VB6pdJTpX4[0],hello so since the general election in the sp is coming up i wanted to make a few videos focused on politics sp and i thought sp why not start with sp the history of my political views sp so my first introduction into politics was when i started reading my parents' newspaper sp in my early teens sp so i formed sp my political opinions around one news source which is sp never good practice sp that's,0.67,1.0,0.33,0.0,0.0,0.0,0.67
8VB6pdJTpX4[1],practice sp that's why the first political party i supported sp was and sp the newspaper sp surprise surprise sp was the daily mail sp then,0.33,0.33,0.0,0.0,1.33,0.0,0.0
aZjCq_hv2Pk[0],sp this can be very sp difficult and sometimes sp is not sp worth nerves especially in corrupted sp companies sp,0.0,0.0,0.67,0.0,0.0,0.0,0.67
aZjCq_hv2Pk[1],sp therefore it is interesting to me sp what is the situation sp with in sp the other sp countries worldwide sp and sp what sp people do to sp oppose sp to an sp aggressor at sp work sp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
